"audit_id","audit_date","store_id","sku_id","visibility_score","shelf_compliance","audit_issue"
"AUD016153","2026-06-01","S033","SKU0153",89.47,"Compliant","None"
"AUD016154","2026-06-01","S033","SKU0154",80.95,"Compliant","None"
"AUD016155","2026-06-01","S033","SKU0155",50.00,"Non-Compliant","Misplaced Product"
"AUD016156","2026-06-01","S033","SKU0156",41.18,"Non-Compliant","Low Visibility"
"AUD016157","2026-06-01","S033","SKU0157",100.00,"Compliant","None"
"AUD016158","2026-06-01","S033","SKU0158",30.00,"Non-Compliant","Low Visibility"
"AUD016159","2026-06-01","S033","SKU0159",88.89,"Compliant","None"
"AUD016160","2026-06-01","S033","SKU0160",76.92,"Compliant","None"
"AUD016161","2026-06-01","S033","SKU0161",48.00,"Non-Compliant","Low Visibility"
"AUD016162","2026-06-01","S033","SKU0162",74.19,"Compliant","None"
"AUD016163","2026-06-01","S033","SKU0163",100.00,"Compliant","None"
"AUD016164","2026-06-01","S033","SKU0164",57.89,"Compliant","None"
"AUD016165","2026-06-01","S033","SKU0165",88.24,"Compliant","None"
"AUD016166","2026-06-01","S033","SKU0166",72.22,"Compliant","None"
"AUD016167","2026-06-01","S033","SKU0167",0.00,"Non-Compliant","Stock Out"
"AUD016168","2026-06-01","S033","SKU0168",87.18,"Compliant","None"
"AUD016169","2026-06-01","S033","SKU0169",61.54,"Compliant","None"
"AUD016170","2026-06-01","S033","SKU0170",55.17,"Compliant","None"
"AUD016171","2026-06-01","S033","SKU0171",42.86,"Non-Compliant","Low Visibility"
"AUD016172","2026-06-01","S033","SKU0172",53.12,"Compliant","None"
"AUD016173","2026-06-01","S033","SKU0173",64.10,"Compliant","None"
"AUD016174","2026-06-01","S033","SKU0174",50.00,"Compliant","None"
"AUD016175","2026-06-01","S033","SKU0175",83.78,"Compliant","None"
"AUD016176","2026-06-01","S033","SKU0176",0.00,"Non-Compliant","Stock Out"
"AUD016177","2026-06-01","S033","SKU0177",83.33,"Non-Compliant","Misplaced Product"
"AUD016178","2026-06-01","S033","SKU0178",83.33,"Compliant","None"
"AUD016179","2026-06-01","S033","SKU0179",74.07,"Compliant","None"
"AUD016180","2026-06-01","S033","SKU0180",86.67,"Compliant","None"
"AUD016181","2026-06-01","S033","SKU0181",60.00,"Compliant","None"
"AUD016182","2026-06-01","S033","SKU0182",90.91,"Compliant","None"
"AUD016183","2026-06-01","S033","SKU0183",44.00,"Non-Compliant","Low Visibility"
"AUD016184","2026-06-01","S033","SKU0184",50.00,"Compliant","None"
"AUD016185","2026-06-01","S033","SKU0185",85.71,"Compliant","None"
"AUD016186","2026-06-01","S033","SKU0186",72.22,"Compliant","None"
"AUD016187","2026-06-01","S033","SKU0187",15.00,"Non-Compliant","Low Visibility"
"AUD016188","2026-06-01","S033","SKU0188",80.00,"Compliant","None"
"AUD016189","2026-06-01","S033","SKU0189",48.48,"Non-Compliant","Low Visibility"
"AUD016190","2026-06-01","S033","SKU0190",90.91,"Compliant","None"
"AUD016191","2026-06-01","S033","SKU0191",44.44,"Non-Compliant","Low Visibility"
"AUD016192","2026-06-01","S033","SKU0192",30.00,"Non-Compliant","Low Visibility"
"AUD016193","2026-06-01","S033","SKU0193",90.91,"Compliant","None"
"AUD016194","2026-06-01","S033","SKU0194",95.00,"Compliant","None"
"AUD016195","2026-06-01","S033","SKU0195",84.85,"Compliant","None"
"AUD016196","2026-06-01","S033","SKU0196",35.29,"Non-Compliant","Low Visibility"
"AUD016197","2026-06-01","S033","SKU0197",37.50,"Non-Compliant","Low Visibility"
"AUD016198","2026-06-01","S033","SKU0198",94.59,"Compliant","None"
"AUD016199","2026-06-01","S033","SKU0199",64.86,"Compliant","None"
"AUD016200","2026-06-01","S033","SKU0200",95.45,"Compliant","None"
"AUD016201","2026-06-01","S033","SKU0201",32.14,"Non-Compliant","Low Visibility"
"AUD016202","2026-06-01","S033","SKU0202",84.00,"Compliant","None"
"AUD016203","2026-06-01","S033","SKU0203",73.33,"Compliant","None"
"AUD016204","2026-06-01","S033","SKU0204",71.43,"Compliant","None"
"AUD016205","2026-06-01","S033","SKU0205",51.28,"Compliant","None"
"AUD016206","2026-06-01","S033","SKU0206",97.44,"Compliant","None"
"AUD016207","2026-06-01","S033","SKU0207",34.48,"Non-Compliant","Low Visibility"
"AUD016208","2026-06-01","S033","SKU0208",100.00,"Compliant","None"
"AUD016209","2026-06-01","S033","SKU0209",0.00,"Non-Compliant","Stock Out"
"AUD016210","2026-06-01","S033","SKU0210",20.83,"Non-Compliant","Low Visibility"
"AUD016211","2026-06-01","S033","SKU0211",57.89,"Compliant","None"
"AUD016212","2026-06-01","S033","SKU0212",50.00,"Compliant","None"
"AUD016213","2026-06-01","S033","SKU0213",0.00,"Non-Compliant","Stock Out"
"AUD016214","2026-06-01","S033","SKU0214",0.00,"Non-Compliant","Stock Out"
"AUD016215","2026-06-01","S033","SKU0215",80.65,"Compliant","None"
"AUD016216","2026-06-01","S033","SKU0216",96.55,"Non-Compliant","Misplaced Product"
"AUD016217","2026-06-01","S033","SKU0217",96.55,"Compliant","None"
"AUD016218","2026-06-01","S033","SKU0218",60.53,"Compliant","None"
"AUD016219","2026-06-01","S033","SKU0219",57.89,"Compliant","None"
"AUD016220","2026-06-01","S033","SKU0220",82.35,"Compliant","None"
"AUD016221","2026-06-01","S033","SKU0221",74.19,"Compliant","None"
"AUD016222","2026-06-01","S033","SKU0222",0.00,"Non-Compliant","Stock Out"
"AUD016223","2026-06-01","S033","SKU0223",0.00,"Non-Compliant","Stock Out"
"AUD016224","2026-06-01","S033","SKU0224",64.29,"Compliant","None"
"AUD016225","2026-06-01","S033","SKU0225",96.30,"Compliant","None"
"AUD016226","2026-06-01","S033","SKU0226",80.95,"Compliant","None"
"AUD016227","2026-06-01","S033","SKU0227",52.17,"Compliant","None"
"AUD016228","2026-06-01","S033","SKU0228",95.65,"Compliant","None"
"AUD016229","2026-06-01","S033","SKU0229",79.17,"Compliant","None"
"AUD016230","2026-06-01","S033","SKU0230",90.48,"Compliant","None"
"AUD016231","2026-06-01","S033","SKU0231",80.00,"Compliant","None"
"AUD016232","2026-06-01","S033","SKU0232",88.89,"Compliant","None"
"AUD016233","2026-06-01","S033","SKU0233",96.15,"Compliant","None"
"AUD016234","2026-06-01","S033","SKU0234",87.50,"Compliant","None"
"AUD016235","2026-06-01","S033","SKU0235",27.78,"Non-Compliant","Low Visibility"
"AUD016236","2026-06-01","S033","SKU0236",60.71,"Compliant","None"
"AUD016237","2026-06-01","S033","SKU0237",46.43,"Non-Compliant","Low Visibility"
"AUD016238","2026-06-01","S033","SKU0238",37.50,"Non-Compliant","Low Visibility"
"AUD016239","2026-06-01","S033","SKU0239",88.24,"Compliant","None"
"AUD016240","2026-06-01","S033","SKU0240",50.00,"Compliant","None"
"AUD016241","2026-06-01","S033","SKU0241",7.14,"Non-Compliant","Low Visibility"
"AUD016242","2026-06-01","S033","SKU0242",63.16,"Compliant","None"
"AUD016243","2026-06-01","S033","SKU0243",61.90,"Compliant","None"
"AUD016244","2026-06-01","S033","SKU0244",94.74,"Compliant","None"
"AUD016245","2026-06-01","S033","SKU0245",0.00,"Non-Compliant","Stock Out"
"AUD016246","2026-06-01","S033","SKU0246",52.17,"Compliant","None"
"AUD016247","2026-06-01","S033","SKU0247",60.00,"Compliant","None"
"AUD016248","2026-06-01","S033","SKU0248",85.71,"Compliant","None"
"AUD016249","2026-06-01","S033","SKU0249",91.89,"Compliant","None"
"AUD016250","2026-06-01","S033","SKU0250",93.55,"Compliant","None"
"AUD016251","2026-06-01","S033","SKU0251",40.00,"Non-Compliant","Low Visibility"
"AUD016252","2026-06-01","S033","SKU0252",46.15,"Non-Compliant","Low Visibility"
"AUD016253","2026-06-01","S033","SKU0253",37.50,"Non-Compliant","Low Visibility"
"AUD016254","2026-06-01","S033","SKU0254",25.00,"Non-Compliant","Low Visibility"
"AUD016255","2026-06-01","S033","SKU0255",100.00,"Compliant","None"
"AUD016256","2026-06-01","S033","SKU0256",85.71,"Compliant","None"
"AUD016257","2026-06-01","S033","SKU0257",33.33,"Non-Compliant","Low Visibility"
"AUD016258","2026-06-01","S033","SKU0258",72.97,"Compliant","None"
"AUD016259","2026-06-01","S033","SKU0259",92.31,"Compliant","None"
"AUD016260","2026-06-01","S033","SKU0260",74.19,"Compliant","None"
"AUD016261","2026-06-01","S033","SKU0261",64.29,"Compliant","None"
"AUD016262","2026-06-01","S033","SKU0262",75.00,"Compliant","None"
"AUD016263","2026-06-01","S033","SKU0263",16.67,"Non-Compliant","Low Visibility"
"AUD016264","2026-06-01","S033","SKU0264",92.00,"Compliant","None"
"AUD016265","2026-06-01","S033","SKU0265",47.22,"Non-Compliant","Low Visibility"
"AUD016266","2026-06-01","S033","SKU0266",73.68,"Compliant","None"
"AUD016267","2026-06-01","S033","SKU0267",46.43,"Non-Compliant","Low Visibility"
"AUD016268","2026-06-01","S033","SKU0268",94.44,"Compliant","None"
"AUD016269","2026-06-01","S033","SKU0269",92.31,"Compliant","None"
"AUD016270","2026-06-01","S033","SKU0270",60.00,"Compliant","None"
"AUD016271","2026-06-01","S033","SKU0271",63.16,"Compliant","None"
"AUD016272","2026-06-01","S033","SKU0272",61.54,"Compliant","None"
"AUD016273","2026-06-01","S033","SKU0273",54.55,"Compliant","None"
"AUD016274","2026-06-01","S033","SKU0274",65.22,"Compliant","None"
"AUD016275","2026-06-01","S033","SKU0275",48.39,"Non-Compliant","Low Visibility"
"AUD016276","2026-06-01","S033","SKU0276",69.70,"Compliant","None"
"AUD016277","2026-06-01","S033","SKU0277",48.00,"Non-Compliant","Low Visibility"
"AUD016278","2026-06-01","S033","SKU0278",60.00,"Compliant","None"
"AUD016279","2026-06-01","S033","SKU0279",93.33,"Compliant","None"
"AUD016280","2026-06-01","S033","SKU0280",76.47,"Compliant","None"
"AUD016281","2026-06-01","S033","SKU0281",43.75,"Non-Compliant","Low Visibility"
"AUD016282","2026-06-01","S033","SKU0282",90.91,"Compliant","None"
"AUD016283","2026-06-01","S033","SKU0283",73.33,"Compliant","None"
"AUD016284","2026-06-01","S033","SKU0284",80.00,"Compliant","None"
"AUD016285","2026-06-01","S033","SKU0285",5.56,"Non-Compliant","Low Visibility"
"AUD016286","2026-06-01","S033","SKU0286",94.44,"Compliant","None"
"AUD016287","2026-06-01","S033","SKU0287",55.00,"Compliant","None"
"AUD016288","2026-06-01","S033","SKU0288",0.00,"Non-Compliant","Stock Out"
"AUD016289","2026-06-01","S033","SKU0289",100.00,"Compliant","None"
"AUD016290","2026-06-01","S033","SKU0290",56.52,"Compliant","None"
"AUD016291","2026-06-01","S033","SKU0291",87.10,"Non-Compliant","Misplaced Product"
"AUD016292","2026-06-01","S033","SKU0292",0.00,"Non-Compliant","Stock Out"
"AUD016293","2026-06-01","S033","SKU0293",50.00,"Compliant","None"
"AUD016294","2026-06-01","S033","SKU0294",58.33,"Compliant","None"
"AUD016295","2026-06-01","S033","SKU0295",100.00,"Compliant","None"
"AUD016296","2026-06-01","S033","SKU0296",100.00,"Compliant","None"
"AUD016297","2026-06-01","S033","SKU0297",48.48,"Non-Compliant","Low Visibility"
"AUD016298","2026-06-01","S033","SKU0298",81.48,"Compliant","None"
"AUD016299","2026-06-01","S033","SKU0299",45.45,"Non-Compliant","Low Visibility"
"AUD016300","2026-06-01","S033","SKU0300",50.00,"Compliant","None"
"AUD016301","2026-06-01","S033","SKU0301",33.33,"Non-Compliant","Low Visibility"
"AUD016302","2026-06-01","S033","SKU0302",0.00,"Non-Compliant","Stock Out"
"AUD016303","2026-06-01","S033","SKU0303",86.49,"Compliant","None"
"AUD016304","2026-06-01","S033","SKU0304",0.00,"Non-Compliant","Stock Out"
"AUD016305","2026-06-01","S033","SKU0305",95.45,"Compliant","None"
"AUD016306","2026-06-01","S033","SKU0306",41.67,"Non-Compliant","Low Visibility"
"AUD016307","2026-06-01","S033","SKU0307",94.44,"Compliant","None"
"AUD016308","2026-06-01","S033","SKU0308",90.00,"Compliant","None"
"AUD016309","2026-06-01","S033","SKU0309",35.71,"Non-Compliant","Low Visibility"
"AUD016310","2026-06-01","S033","SKU0310",85.71,"Compliant","None"
"AUD016311","2026-06-01","S033","SKU0311",40.00,"Non-Compliant","Low Visibility"
"AUD016312","2026-06-01","S033","SKU0312",67.74,"Compliant","None"
"AUD016313","2026-06-01","S033","SKU0313",27.78,"Non-Compliant","Low Visibility"
"AUD016314","2026-06-01","S033","SKU0314",69.70,"Compliant","None"
"AUD016315","2026-06-01","S033","SKU0315",42.11,"Non-Compliant","Low Visibility"
"AUD016316","2026-06-01","S033","SKU0316",0.00,"Non-Compliant","Stock Out"
"AUD016317","2026-06-01","S033","SKU0317",38.10,"Non-Compliant","Low Visibility"
"AUD016318","2026-06-01","S033","SKU0318",40.00,"Non-Compliant","Low Visibility"
"AUD016319","2026-06-01","S033","SKU0319",42.31,"Non-Compliant","Low Visibility"
"AUD016320","2026-06-01","S033","SKU0320",0.00,"Non-Compliant","Stock Out"
"AUD016321","2026-06-01","S033","SKU0321",75.86,"Compliant","None"
"AUD016322","2026-06-01","S033","SKU0322",39.29,"Non-Compliant","Low Visibility"
"AUD016323","2026-06-01","S033","SKU0323",52.38,"Compliant","None"
"AUD016324","2026-06-01","S033","SKU0324",72.73,"Compliant","None"
"AUD016325","2026-06-01","S033","SKU0325",40.00,"Non-Compliant","Low Visibility"
"AUD016326","2026-06-01","S033","SKU0326",85.19,"Compliant","None"
"AUD016327","2026-06-01","S033","SKU0327",62.50,"Compliant","None"
"AUD016328","2026-06-01","S033","SKU0328",44.83,"Non-Compliant","Low Visibility"
"AUD016329","2026-06-01","S033","SKU0329",38.89,"Non-Compliant","Low Visibility"
"AUD016330","2026-06-01","S033","SKU0330",100.00,"Compliant","None"
"AUD016331","2026-06-01","S033","SKU0331",76.19,"Compliant","None"
"AUD016332","2026-06-01","S033","SKU0332",93.94,"Compliant","None"
"AUD016333","2026-06-01","S033","SKU0333",68.57,"Compliant","None"
"AUD016334","2026-06-01","S033","SKU0334",100.00,"Compliant","None"
"AUD016335","2026-06-01","S033","SKU0335",53.85,"Compliant","None"
"AUD016336","2026-06-01","S033","SKU0336",53.33,"Compliant","None"
"AUD016337","2026-06-01","S033","SKU0337",61.11,"Compliant","None"
"AUD016338","2026-06-01","S033","SKU0338",36.36,"Non-Compliant","Low Visibility"
"AUD016339","2026-06-01","S033","SKU0339",88.89,"Compliant","None"
"AUD016340","2026-06-01","S033","SKU0340",83.33,"Compliant","None"
"AUD016341","2026-06-01","S033","SKU0341",56.52,"Compliant","None"
"AUD016342","2026-06-01","S033","SKU0342",41.38,"Non-Compliant","Low Visibility"
"AUD016343","2026-06-01","S033","SKU0343",30.77,"Non-Compliant","Low Visibility"
"AUD016344","2026-06-01","S033","SKU0344",0.00,"Non-Compliant","Stock Out"
"AUD016345","2026-06-01","S033","SKU0345",68.00,"Compliant","None"
"AUD016346","2026-06-01","S033","SKU0346",34.48,"Non-Compliant","Low Visibility"
"AUD016347","2026-06-01","S033","SKU0347",9.52,"Non-Compliant","Low Visibility"
"AUD016348","2026-06-01","S033","SKU0348",90.00,"Compliant","None"
"AUD016349","2026-06-01","S033","SKU0349",91.67,"Compliant","None"
"AUD016350","2026-06-01","S033","SKU0350",83.33,"Compliant","None"
"AUD016351","2026-06-01","S033","SKU0351",100.00,"Compliant","None"
"AUD016352","2026-06-01","S033","SKU0352",100.00,"Compliant","None"
"AUD016353","2026-06-01","S033","SKU0353",92.86,"Compliant","None"
"AUD016354","2026-06-01","S033","SKU0354",85.71,"Compliant","None"
"AUD016355","2026-06-01","S033","SKU0355",63.89,"Compliant","None"
"AUD016356","2026-06-01","S033","SKU0356",70.27,"Compliant","None"
"AUD016357","2026-06-01","S033","SKU0357",57.58,"Compliant","None"
"AUD016358","2026-06-01","S033","SKU0358",58.97,"Compliant","None"
"AUD016359","2026-06-01","S033","SKU0359",58.97,"Compliant","None"
"AUD016360","2026-06-01","S033","SKU0360",76.32,"Compliant","None"
"AUD016361","2026-06-01","S033","SKU0361",29.17,"Non-Compliant","Low Visibility"
"AUD016362","2026-06-01","S033","SKU0362",74.29,"Compliant","None"
"AUD016363","2026-06-01","S033","SKU0363",90.00,"Compliant","None"
"AUD016364","2026-06-01","S033","SKU0364",37.50,"Non-Compliant","Low Visibility"
"AUD016365","2026-06-01","S033","SKU0365",48.00,"Non-Compliant","Low Visibility"
"AUD016366","2026-06-01","S033","SKU0366",83.33,"Compliant","None"
"AUD016367","2026-06-01","S033","SKU0367",41.67,"Non-Compliant","Low Visibility"
"AUD016368","2026-06-01","S033","SKU0368",26.09,"Non-Compliant","Low Visibility"
"AUD016369","2026-06-01","S033","SKU0369",12.50,"Non-Compliant","Low Visibility"
"AUD016370","2026-06-01","S033","SKU0370",61.29,"Compliant","None"
"AUD016371","2026-06-01","S033","SKU0371",52.17,"Compliant","None"
"AUD016372","2026-06-01","S033","SKU0372",0.00,"Non-Compliant","Stock Out"
"AUD016373","2026-06-01","S033","SKU0373",5.00,"Non-Compliant","Low Visibility"
"AUD016374","2026-06-01","S033","SKU0374",82.35,"Compliant","None"
"AUD016375","2026-06-01","S033","SKU0375",64.10,"Compliant","None"
"AUD016376","2026-06-01","S033","SKU0376",5.56,"Non-Compliant","Low Visibility"
"AUD016377","2026-06-01","S033","SKU0377",61.54,"Compliant","None"
"AUD016378","2026-06-01","S033","SKU0378",75.68,"Compliant","None"
"AUD016379","2026-06-01","S033","SKU0379",0.00,"Non-Compliant","Stock Out"
"AUD016380","2026-06-01","S033","SKU0380",28.57,"Non-Compliant","Low Visibility"
"AUD016381","2026-06-01","S033","SKU0381",59.46,"Compliant","None"
"AUD016382","2026-06-01","S033","SKU0382",23.53,"Non-Compliant","Low Visibility"
"AUD016383","2026-06-01","S033","SKU0383",100.00,"Compliant","None"
"AUD016384","2026-06-01","S033","SKU0384",88.24,"Compliant","None"
"AUD016385","2026-06-01","S033","SKU0385",40.74,"Non-Compliant","Low Visibility"
"AUD016386","2026-06-01","S033","SKU0386",90.91,"Compliant","None"
"AUD016387","2026-06-01","S033","SKU0387",57.58,"Compliant","None"
"AUD016388","2026-06-01","S033","SKU0388",39.13,"Non-Compliant","Low Visibility"
"AUD016389","2026-06-01","S033","SKU0389",38.46,"Non-Compliant","Low Visibility"
"AUD016390","2026-06-01","S033","SKU0390",100.00,"Compliant","None"
"AUD016391","2026-06-01","S033","SKU0391",80.00,"Compliant","None"
"AUD016392","2026-06-01","S033","SKU0392",65.38,"Compliant","None"
"AUD016393","2026-06-01","S033","SKU0393",78.79,"Compliant","None"
"AUD016394","2026-06-01","S033","SKU0394",60.71,"Compliant","None"
"AUD016395","2026-06-01","S033","SKU0395",53.85,"Compliant","None"
"AUD016396","2026-06-01","S033","SKU0396",33.33,"Non-Compliant","Low Visibility"
"AUD016397","2026-06-01","S033","SKU0397",87.50,"Compliant","None"
"AUD016398","2026-06-01","S033","SKU0398",42.31,"Non-Compliant","Low Visibility"
"AUD016399","2026-06-01","S033","SKU0399",85.00,"Compliant","None"
"AUD016400","2026-06-01","S033","SKU0400",5.00,"Non-Compliant","Low Visibility"
"AUD016401","2026-06-01","S033","SKU0401",82.86,"Compliant","None"
"AUD016402","2026-06-01","S033","SKU0402",21.74,"Non-Compliant","Low Visibility"
"AUD016403","2026-06-01","S033","SKU0403",72.22,"Compliant","None"
"AUD016404","2026-06-01","S033","SKU0404",81.82,"Compliant","None"
"AUD016405","2026-06-01","S033","SKU0405",75.76,"Compliant","None"
"AUD016406","2026-06-01","S033","SKU0406",69.57,"Compliant","None"
"AUD016407","2026-06-01","S033","SKU0407",51.72,"Compliant","None"
"AUD016408","2026-06-01","S033","SKU0408",46.88,"Non-Compliant","Low Visibility"
"AUD016409","2026-06-01","S033","SKU0409",93.55,"Compliant","None"
"AUD016410","2026-06-01","S033","SKU0410",0.00,"Non-Compliant","Stock Out"
"AUD016411","2026-06-01","S033","SKU0411",13.64,"Non-Compliant","Low Visibility"
"AUD016412","2026-06-01","S033","SKU0412",35.29,"Non-Compliant","Low Visibility"
"AUD016413","2026-06-01","S033","SKU0413",0.00,"Non-Compliant","Stock Out"
"AUD016414","2026-06-01","S033","SKU0414",21.43,"Non-Compliant","Low Visibility"
"AUD016415","2026-06-01","S033","SKU0415",46.88,"Non-Compliant","Low Visibility"
"AUD016416","2026-06-01","S033","SKU0416",90.91,"Compliant","None"
"AUD016417","2026-06-01","S033","SKU0417",45.83,"Non-Compliant","Low Visibility"
"AUD016418","2026-06-01","S033","SKU0418",55.56,"Compliant","None"
"AUD016419","2026-06-01","S033","SKU0419",0.00,"Non-Compliant","Stock Out"
"AUD016420","2026-06-01","S033","SKU0420",83.33,"Compliant","None"
"AUD016421","2026-06-01","S033","SKU0421",0.00,"Non-Compliant","Stock Out"
"AUD016422","2026-06-01","S033","SKU0422",39.13,"Non-Compliant","Low Visibility"
"AUD016423","2026-06-01","S033","SKU0423",26.67,"Non-Compliant","Low Visibility"
"AUD016424","2026-06-01","S033","SKU0424",35.71,"Non-Compliant","Low Visibility"
"AUD016425","2026-06-01","S033","SKU0425",32.14,"Non-Compliant","Low Visibility"
"AUD016426","2026-06-01","S033","SKU0426",21.74,"Non-Compliant","Low Visibility"
"AUD016427","2026-06-01","S033","SKU0427",0.00,"Non-Compliant","Stock Out"
"AUD016428","2026-06-01","S033","SKU0428",75.00,"Compliant","None"
"AUD016429","2026-06-01","S033","SKU0429",60.00,"Compliant","None"
"AUD016430","2026-06-01","S033","SKU0430",41.67,"Non-Compliant","Low Visibility"
"AUD016431","2026-06-01","S033","SKU0431",55.26,"Compliant","None"
"AUD016432","2026-06-01","S033","SKU0432",56.52,"Compliant","None"
"AUD016433","2026-06-01","S033","SKU0433",72.41,"Compliant","None"
"AUD016434","2026-06-01","S033","SKU0434",55.56,"Compliant","None"
"AUD016435","2026-06-01","S033","SKU0435",69.57,"Compliant","None"
"AUD016436","2026-06-01","S033","SKU0436",100.00,"Compliant","None"
"AUD016437","2026-06-01","S033","SKU0437",94.74,"Non-Compliant","Misplaced Product"
"AUD016438","2026-06-01","S033","SKU0438",50.00,"Compliant","None"
"AUD016439","2026-06-01","S033","SKU0439",88.89,"Compliant","None"
"AUD016440","2026-06-01","S033","SKU0440",82.05,"Compliant","None"
"AUD016441","2026-06-01","S033","SKU0441",76.92,"Compliant","None"
"AUD016442","2026-06-01","S033","SKU0442",33.33,"Non-Compliant","Low Visibility"
"AUD016443","2026-06-01","S033","SKU0443",80.95,"Compliant","None"
"AUD016444","2026-06-01","S033","SKU0444",33.33,"Non-Compliant","Low Visibility"
"AUD016445","2026-06-01","S033","SKU0445",0.00,"Non-Compliant","Stock Out"
"AUD016446","2026-06-01","S033","SKU0446",0.00,"Non-Compliant","Stock Out"
"AUD016447","2026-06-01","S033","SKU0447",61.11,"Compliant","None"
"AUD016448","2026-06-01","S033","SKU0448",100.00,"Compliant","None"
"AUD016449","2026-06-01","S033","SKU0449",75.00,"Compliant","None"
"AUD016450","2026-06-01","S033","SKU0450",69.70,"Compliant","None"
"AUD016451","2026-06-01","S033","SKU0451",64.71,"Compliant","None"
"AUD016452","2026-06-01","S033","SKU0452",72.22,"Compliant","None"
"AUD016453","2026-06-01","S033","SKU0453",73.68,"Compliant","None"
"AUD016454","2026-06-01","S033","SKU0454",100.00,"Compliant","None"
"AUD016455","2026-06-01","S033","SKU0455",53.33,"Compliant","None"
"AUD016456","2026-06-01","S033","SKU0456",100.00,"Compliant","None"
"AUD016457","2026-06-01","S033","SKU0457",39.29,"Non-Compliant","Low Visibility"
"AUD016458","2026-06-01","S033","SKU0458",26.09,"Non-Compliant","Low Visibility"
"AUD016459","2026-06-01","S033","SKU0459",81.58,"Compliant","None"
"AUD016460","2026-06-01","S033","SKU0460",92.31,"Compliant","None"
"AUD016461","2026-06-01","S033","SKU0461",51.52,"Compliant","None"
"AUD016462","2026-06-01","S033","SKU0462",57.14,"Compliant","None"
"AUD016463","2026-06-01","S033","SKU0463",53.85,"Compliant","None"
"AUD016464","2026-06-01","S033","SKU0464",78.95,"Compliant","None"
"AUD016465","2026-06-01","S033","SKU0465",41.38,"Non-Compliant","Low Visibility"
"AUD016466","2026-06-01","S033","SKU0466",0.00,"Non-Compliant","Stock Out"
"AUD016467","2026-06-01","S033","SKU0467",0.00,"Non-Compliant","Stock Out"
"AUD016468","2026-06-01","S033","SKU0468",96.97,"Compliant","None"
"AUD016469","2026-06-01","S033","SKU0469",60.00,"Compliant","None"
"AUD016470","2026-06-01","S033","SKU0470",88.57,"Compliant","None"
"AUD016471","2026-06-01","S033","SKU0471",91.43,"Compliant","None"
"AUD016472","2026-06-01","S033","SKU0472",25.00,"Non-Compliant","Low Visibility"
"AUD016473","2026-06-01","S033","SKU0473",62.16,"Compliant","None"
"AUD016474","2026-06-01","S033","SKU0474",37.50,"Non-Compliant","Low Visibility"
"AUD016475","2026-06-01","S033","SKU0475",100.00,"Compliant","None"
"AUD016476","2026-06-01","S033","SKU0476",40.91,"Non-Compliant","Low Visibility"
"AUD016477","2026-06-01","S033","SKU0477",61.29,"Compliant","None"
"AUD016478","2026-06-01","S033","SKU0478",0.00,"Non-Compliant","Stock Out"
"AUD016479","2026-06-01","S033","SKU0479",100.00,"Compliant","None"
"AUD016480","2026-06-01","S033","SKU0480",85.71,"Compliant","None"
"AUD016481","2026-06-01","S033","SKU0481",0.00,"Non-Compliant","Stock Out"
"AUD016482","2026-06-01","S033","SKU0482",79.41,"Compliant","None"
"AUD016483","2026-06-01","S033","SKU0483",14.29,"Non-Compliant","Low Visibility"
"AUD016484","2026-06-01","S033","SKU0484",94.87,"Compliant","None"
"AUD016485","2026-06-01","S033","SKU0485",30.43,"Non-Compliant","Low Visibility"
"AUD016486","2026-06-01","S033","SKU0486",72.41,"Compliant","None"
"AUD016487","2026-06-01","S033","SKU0487",22.22,"Non-Compliant","Low Visibility"
"AUD016488","2026-06-01","S033","SKU0488",53.85,"Compliant","None"
"AUD016489","2026-06-01","S033","SKU0489",62.07,"Compliant","None"
"AUD016490","2026-06-01","S033","SKU0490",72.73,"Compliant","None"
"AUD016491","2026-06-01","S033","SKU0491",85.71,"Compliant","None"
"AUD016492","2026-06-01","S033","SKU0492",0.00,"Non-Compliant","Stock Out"
"AUD016493","2026-06-01","S033","SKU0493",36.84,"Non-Compliant","Low Visibility"
"AUD016494","2026-06-01","S033","SKU0494",84.62,"Compliant","None"
"AUD016495","2026-06-01","S033","SKU0495",48.57,"Non-Compliant","Low Visibility"
"AUD016496","2026-06-01","S033","SKU0496",81.25,"Compliant","None"
"AUD016497","2026-06-01","S033","SKU0497",66.67,"Compliant","None"
"AUD016498","2026-06-01","S033","SKU0498",86.67,"Non-Compliant","Misplaced Product"
"AUD016499","2026-06-01","S033","SKU0499",60.00,"Compliant","None"
"AUD016500","2026-06-01","S033","SKU0500",58.82,"Non-Compliant","Misplaced Product"
"AUD016501","2026-06-01","S034","SKU0001",73.91,"Compliant","None"
"AUD016502","2026-06-01","S034","SKU0002",73.68,"Compliant","None"
"AUD016503","2026-06-01","S034","SKU0003",15.38,"Non-Compliant","Low Visibility"
"AUD016504","2026-06-01","S034","SKU0004",80.00,"Compliant","None"
"AUD016505","2026-06-01","S034","SKU0005",40.91,"Non-Compliant","Low Visibility"
"AUD016506","2026-06-01","S034","SKU0006",84.62,"Compliant","None"
"AUD016507","2026-06-01","S034","SKU0007",59.09,"Compliant","None"
"AUD016508","2026-06-01","S034","SKU0008",53.85,"Compliant","None"
"AUD016509","2026-06-01","S034","SKU0009",30.00,"Non-Compliant","Low Visibility"
"AUD016510","2026-06-01","S034","SKU0010",27.27,"Non-Compliant","Low Visibility"
"AUD016511","2026-06-01","S034","SKU0011",100.00,"Compliant","None"
