price_id,store_id,sku_id,audit_date,expected_price,displayed_price,price_status
PR009694,S020,SKU0194,2026-06-01,157.73,157.73,Correct
PR009695,S020,SKU0195,2026-06-01,268.03,268.03,Correct
PR009696,S020,SKU0196,2026-06-01,380.21,380.21,Correct
PR009697,S020,SKU0197,2026-06-01,75.61,75.61,Correct
PR009698,S020,SKU0198,2026-06-01,147.52,147.52,Correct
PR009699,S020,SKU0199,2026-06-01,159.99,159.99,Correct
PR009700,S020,SKU0200,2026-06-01,358.07,358.07,Correct
PR009701,S020,SKU0201,2026-06-01,299.71,299.71,Correct
PR009702,S020,SKU0202,2026-06-01,360.68,360.68,Correct
PR009703,S020,SKU0203,2026-06-01,234.05,234.05,Correct
PR009704,S020,SKU0204,2026-06-01,412.41,420.41,Mismatch
PR009705,S020,SKU0205,2026-06-01,120.99,120.99,Correct
PR009706,S020,SKU0206,2026-06-01,457.25,457.25,Correct
PR009707,S020,SKU0207,2026-06-01,187.12,187.12,Correct
PR009708,S020,SKU0208,2026-06-01,263.71,263.71,Correct
PR009709,S020,SKU0209,2026-06-01,178.57,178.57,Correct
PR009710,S020,SKU0210,2026-06-01,488.63,488.63,Correct
PR009711,S020,SKU0211,2026-06-01,304.58,304.58,Correct
PR009712,S020,SKU0212,2026-06-01,404.17,404.17,Correct
PR009713,S020,SKU0213,2026-06-01,28.57,28.57,Correct
PR009714,S020,SKU0214,2026-06-01,495.91,495.91,Correct
PR009715,S020,SKU0215,2026-06-01,269.85,269.85,Correct
PR009716,S020,SKU0216,2026-06-01,406.12,406.12,Correct
PR009717,S020,SKU0217,2026-06-01,139.9,139.9,Correct
PR009718,S020,SKU0218,2026-06-01,427.98,427.98,Correct
PR009719,S020,SKU0219,2026-06-01,130.3,130.3,Correct
PR009720,S020,SKU0220,2026-06-01,418.65,418.65,Correct
PR009721,S020,SKU0221,2026-06-01,418.57,418.57,Correct
PR009722,S020,SKU0222,2026-06-01,43.92,43.92,Correct
PR009723,S020,SKU0223,2026-06-01,468.91,468.91,Correct
PR009724,S020,SKU0224,2026-06-01,381.74,381.74,Correct
PR009725,S020,SKU0225,2026-06-01,71.47,71.47,Correct
PR009726,S020,SKU0226,2026-06-01,202.68,202.68,Correct
PR009727,S020,SKU0227,2026-06-01,42.01,32.01,Mismatch
PR009728,S020,SKU0228,2026-06-01,296.5,296.5,Correct
PR009729,S020,SKU0229,2026-06-01,115.9,129.9,Mismatch
PR009730,S020,SKU0230,2026-06-01,499.68,499.68,Correct
PR009731,S020,SKU0231,2026-06-01,469.3,469.3,Correct
PR009732,S020,SKU0232,2026-06-01,261.3,261.3,Correct
PR009733,S020,SKU0233,2026-06-01,345.85,340.85,Mismatch
PR009734,S020,SKU0234,2026-06-01,120.57,120.57,Correct
PR009735,S020,SKU0235,2026-06-01,52.98,52.98,Correct
PR009736,S020,SKU0236,2026-06-01,280.98,280.98,Correct
PR009737,S020,SKU0237,2026-06-01,37.31,37.31,Correct
PR009738,S020,SKU0238,2026-06-01,478.41,478.41,Correct
PR009739,S020,SKU0239,2026-06-01,447.72,447.72,Correct
PR009740,S020,SKU0240,2026-06-01,212.58,212.58,Correct
PR009741,S020,SKU0241,2026-06-01,46.68,46.68,Correct
PR009742,S020,SKU0242,2026-06-01,351.38,351.38,Correct
PR009743,S020,SKU0243,2026-06-01,390.05,390.05,Correct
PR009744,S020,SKU0244,2026-06-01,142.31,142.31,Correct
PR009745,S020,SKU0245,2026-06-01,489.14,489.14,Correct
PR009746,S020,SKU0246,2026-06-01,197.42,197.42,Correct
PR009747,S020,SKU0247,2026-06-01,448.95,448.95,Correct
PR009748,S020,SKU0248,2026-06-01,114.64,114.64,Correct
PR009749,S020,SKU0249,2026-06-01,141.45,141.45,Correct
PR009750,S020,SKU0250,2026-06-01,457.72,457.72,Correct
PR009751,S020,SKU0251,2026-06-01,370.13,370.13,Correct
PR009752,S020,SKU0252,2026-06-01,105.14,105.14,Correct
PR009753,S020,SKU0253,2026-06-01,455.37,455.37,Correct
PR009754,S020,SKU0254,2026-06-01,295.7,295.7,Correct
PR009755,S020,SKU0255,2026-06-01,361.88,345.88,Mismatch
PR009756,S020,SKU0256,2026-06-01,21.78,21.78,Correct
PR009757,S020,SKU0257,2026-06-01,62.23,62.23,Correct
PR009758,S020,SKU0258,2026-06-01,163.55,163.55,Correct
PR009759,S020,SKU0259,2026-06-01,283.96,283.96,Correct
PR009760,S020,SKU0260,2026-06-01,415.45,415.45,Correct
PR009761,S020,SKU0261,2026-06-01,133.85,133.85,Correct
PR009762,S020,SKU0262,2026-06-01,178.24,191.24,Mismatch
PR009763,S020,SKU0263,2026-06-01,456.52,456.52,Correct
PR009764,S020,SKU0264,2026-06-01,206.18,206.18,Correct
PR009765,S020,SKU0265,2026-06-01,444.9,444.9,Correct
PR009766,S020,SKU0266,2026-06-01,233.24,233.24,Correct
PR009767,S020,SKU0267,2026-06-01,51.75,51.75,Correct
PR009768,S020,SKU0268,2026-06-01,161.09,161.09,Correct
PR009769,S020,SKU0269,2026-06-01,250.26,250.26,Correct
PR009770,S020,SKU0270,2026-06-01,385.55,385.55,Correct
PR009771,S020,SKU0271,2026-06-01,169.05,169.05,Correct
PR009772,S020,SKU0272,2026-06-01,170.44,170.44,Correct
PR009773,S020,SKU0273,2026-06-01,249.08,249.08,Correct
PR009774,S020,SKU0274,2026-06-01,260.81,247.81,Mismatch
PR009775,S020,SKU0275,2026-06-01,415.78,415.78,Correct
PR009776,S020,SKU0276,2026-06-01,430.62,430.62,Correct
PR009777,S020,SKU0277,2026-06-01,332.37,332.37,Correct
PR009778,S020,SKU0278,2026-06-01,43.21,43.21,Correct
PR009779,S020,SKU0279,2026-06-01,313.32,313.32,Correct
PR009780,S020,SKU0280,2026-06-01,95.58,95.58,Correct
PR009781,S020,SKU0281,2026-06-01,475.38,475.38,Correct
PR009782,S020,SKU0282,2026-06-01,270.71,265.71,Mismatch
PR009783,S020,SKU0283,2026-06-01,113.95,133.95,Mismatch
PR009784,S020,SKU0284,2026-06-01,237.85,237.85,Correct
PR009785,S020,SKU0285,2026-06-01,419.41,419.41,Correct
PR009786,S020,SKU0286,2026-06-01,295.57,295.57,Correct
PR009787,S020,SKU0287,2026-06-01,308.45,308.45,Correct
PR009788,S020,SKU0288,2026-06-01,490.44,484.44,Mismatch
PR009789,S020,SKU0289,2026-06-01,208.68,208.68,Correct
PR009790,S020,SKU0290,2026-06-01,158.05,158.05,Correct
PR009791,S020,SKU0291,2026-06-01,451.08,451.08,Correct
PR009792,S020,SKU0292,2026-06-01,61.58,61.58,Correct
PR009793,S020,SKU0293,2026-06-01,407.95,414.95,Mismatch
PR009794,S020,SKU0294,2026-06-01,486.7,486.7,Correct
PR009795,S020,SKU0295,2026-06-01,87.26,87.26,Correct
PR009796,S020,SKU0296,2026-06-01,400.62,400.62,Correct
PR009797,S020,SKU0297,2026-06-01,171.67,171.67,Correct
PR009798,S020,SKU0298,2026-06-01,69.3,69.3,Correct
PR009799,S020,SKU0299,2026-06-01,110.33,110.33,Correct
PR009800,S020,SKU0300,2026-06-01,395.96,395.96,Correct
PR009801,S020,SKU0301,2026-06-01,181.13,181.13,Correct
PR009802,S020,SKU0302,2026-06-01,443.35,443.35,Correct
PR009803,S020,SKU0303,2026-06-01,308.4,308.4,Correct
PR009804,S020,SKU0304,2026-06-01,267.27,267.27,Correct
PR009805,S020,SKU0305,2026-06-01,90.49,90.49,Correct
PR009806,S020,SKU0306,2026-06-01,22.74,22.74,Correct
PR009807,S020,SKU0307,2026-06-01,82.79,82.79,Correct
PR009808,S020,SKU0308,2026-06-01,378.2,378.2,Correct
PR009809,S020,SKU0309,2026-06-01,421.52,429.52,Mismatch
PR009810,S020,SKU0310,2026-06-01,121.74,121.74,Correct
PR009811,S020,SKU0311,2026-06-01,36.79,36.79,Correct
PR009812,S020,SKU0312,2026-06-01,383.12,383.12,Correct
PR009813,S020,SKU0313,2026-06-01,448.12,448.12,Correct
PR009814,S020,SKU0314,2026-06-01,116.21,116.21,Correct
PR009815,S020,SKU0315,2026-06-01,52.02,52.02,Correct
PR009816,S020,SKU0316,2026-06-01,210.07,210.07,Correct
PR009817,S020,SKU0317,2026-06-01,384.46,384.46,Correct
PR009818,S020,SKU0318,2026-06-01,310.29,310.29,Correct
PR009819,S020,SKU0319,2026-06-01,36.61,36.61,Correct
PR009820,S020,SKU0320,2026-06-01,252.05,252.05,Correct
PR009821,S020,SKU0321,2026-06-01,130.18,130.18,Correct
PR009822,S020,SKU0322,2026-06-01,410.99,410.99,Correct
PR009823,S020,SKU0323,2026-06-01,245.34,245.34,Correct
PR009824,S020,SKU0324,2026-06-01,171.17,171.17,Correct
PR009825,S020,SKU0325,2026-06-01,324.51,324.51,Correct
PR009826,S020,SKU0326,2026-06-01,439.2,439.2,Correct
PR009827,S020,SKU0327,2026-06-01,277.46,277.46,Correct
PR009828,S020,SKU0328,2026-06-01,380.9,380.9,Correct
PR009829,S020,SKU0329,2026-06-01,153.06,153.06,Correct
PR009830,S020,SKU0330,2026-06-01,484.22,484.22,Correct
PR009831,S020,SKU0331,2026-06-01,280.85,280.85,Correct
PR009832,S020,SKU0332,2026-06-01,398.74,398.74,Correct
PR009833,S020,SKU0333,2026-06-01,383.06,383.06,Correct
PR009834,S020,SKU0334,2026-06-01,298.07,298.07,Correct
PR009835,S020,SKU0335,2026-06-01,283.02,283.02,Correct
PR009836,S020,SKU0336,2026-06-01,262.59,262.59,Correct
PR009837,S020,SKU0337,2026-06-01,123.3,141.3,Mismatch
PR009838,S020,SKU0338,2026-06-01,153.18,153.18,Correct
PR009839,S020,SKU0339,2026-06-01,333.9,333.9,Correct
PR009840,S020,SKU0340,2026-06-01,121.34,121.34,Correct
PR009841,S020,SKU0341,2026-06-01,234.46,234.46,Correct
PR009842,S020,SKU0342,2026-06-01,357.82,357.82,Correct
PR009843,S020,SKU0343,2026-06-01,76.1,76.1,Correct
PR009844,S020,SKU0344,2026-06-01,283.35,283.35,Correct
PR009845,S020,SKU0345,2026-06-01,229.48,229.48,Correct
PR009846,S020,SKU0346,2026-06-01,82.07,82.07,Correct
PR009847,S020,SKU0347,2026-06-01,379.83,379.83,Correct
PR009848,S020,SKU0348,2026-06-01,116.7,116.7,Correct
PR009849,S020,SKU0349,2026-06-01,185.45,185.45,Correct
PR009850,S020,SKU0350,2026-06-01,317.7,317.7,Correct
PR009851,S020,SKU0351,2026-06-01,242.86,242.86,Correct
PR009852,S020,SKU0352,2026-06-01,159.24,159.24,Correct
PR009853,S020,SKU0353,2026-06-01,50.83,50.83,Correct
PR009854,S020,SKU0354,2026-06-01,302.64,302.64,Correct
PR009855,S020,SKU0355,2026-06-01,29.53,29.53,Correct
PR009856,S020,SKU0356,2026-06-01,405.07,405.07,Correct
PR009857,S020,SKU0357,2026-06-01,257.41,277.41,Mismatch
PR009858,S020,SKU0358,2026-06-01,397.39,397.39,Correct
PR009859,S020,SKU0359,2026-06-01,420.05,420.05,Correct
PR009860,S020,SKU0360,2026-06-01,442.46,442.46,Correct
PR009861,S020,SKU0361,2026-06-01,354.14,354.14,Correct
PR009862,S020,SKU0362,2026-06-01,205.94,205.94,Correct
PR009863,S020,SKU0363,2026-06-01,134.77,134.77,Correct
PR009864,S020,SKU0364,2026-06-01,71.16,88.16,Mismatch
PR009865,S020,SKU0365,2026-06-01,343.63,343.63,Correct
PR009866,S020,SKU0366,2026-06-01,315.27,315.27,Correct
PR009867,S020,SKU0367,2026-06-01,462.01,462.01,Correct
PR009868,S020,SKU0368,2026-06-01,160.26,160.26,Correct
PR009869,S020,SKU0369,2026-06-01,156.2,156.2,Correct
PR009870,S020,SKU0370,2026-06-01,469.75,486.75,Mismatch
PR009871,S020,SKU0371,2026-06-01,165.51,165.51,Correct
PR009872,S020,SKU0372,2026-06-01,122.38,122.38,Correct
PR009873,S020,SKU0373,2026-06-01,52.31,52.31,Correct
PR009874,S020,SKU0374,2026-06-01,66.93,66.93,Correct
PR009875,S020,SKU0375,2026-06-01,199.65,199.65,Correct
PR009876,S020,SKU0376,2026-06-01,398.66,398.66,Correct
PR009877,S020,SKU0377,2026-06-01,32.09,32.09,Correct
PR009878,S020,SKU0378,2026-06-01,35.81,35.81,Correct
PR009879,S020,SKU0379,2026-06-01,145.2,145.2,Correct
PR009880,S020,SKU0380,2026-06-01,432.1,432.1,Correct
PR009881,S020,SKU0381,2026-06-01,144.53,144.53,Correct
PR009882,S020,SKU0382,2026-06-01,422.44,422.44,Correct
PR009883,S020,SKU0383,2026-06-01,149.07,134.07,Mismatch
PR009884,S020,SKU0384,2026-06-01,461.26,457.26,Mismatch
PR009885,S020,SKU0385,2026-06-01,272.31,272.31,Correct
PR009886,S020,SKU0386,2026-06-01,229.88,229.88,Correct
PR009887,S020,SKU0387,2026-06-01,479.91,479.91,Correct
PR009888,S020,SKU0388,2026-06-01,203.05,203.05,Correct
PR009889,S020,SKU0389,2026-06-01,263.62,263.62,Correct
PR009890,S020,SKU0390,2026-06-01,406.98,406.98,Correct
PR009891,S020,SKU0391,2026-06-01,294.97,293.97,Mismatch
PR009892,S020,SKU0392,2026-06-01,426.76,426.76,Correct
PR009893,S020,SKU0393,2026-06-01,327.1,327.1,Correct
PR009894,S020,SKU0394,2026-06-01,427.97,427.97,Correct
PR009895,S020,SKU0395,2026-06-01,211.89,211.89,Correct
PR009896,S020,SKU0396,2026-06-01,46.88,46.88,Correct
PR009897,S020,SKU0397,2026-06-01,330.37,330.37,Correct
PR009898,S020,SKU0398,2026-06-01,426.28,426.28,Correct
PR009899,S020,SKU0399,2026-06-01,175.35,175.35,Correct
PR009900,S020,SKU0400,2026-06-01,398.04,398.04,Correct
PR009901,S020,SKU0401,2026-06-01,463.74,463.74,Correct
PR009902,S020,SKU0402,2026-06-01,137.87,137.87,Correct
PR009903,S020,SKU0403,2026-06-01,468.48,468.48,Correct
PR009904,S020,SKU0404,2026-06-01,121.78,121.78,Correct
PR009905,S020,SKU0405,2026-06-01,134.27,134.27,Correct
PR009906,S020,SKU0406,2026-06-01,74.47,74.47,Correct
PR009907,S020,SKU0407,2026-06-01,441.9,441.9,Correct
PR009908,S020,SKU0408,2026-06-01,107.58,107.58,Correct
PR009909,S020,SKU0409,2026-06-01,277.2,277.2,Correct
PR009910,S020,SKU0410,2026-06-01,128.02,128.02,Correct
PR009911,S020,SKU0411,2026-06-01,135.3,135.3,Correct
PR009912,S020,SKU0412,2026-06-01,308.19,318.19,Mismatch
PR009913,S020,SKU0413,2026-06-01,261.21,261.21,Correct
PR009914,S020,SKU0414,2026-06-01,438.98,438.98,Correct
PR009915,S020,SKU0415,2026-06-01,417.29,417.29,Correct
PR009916,S020,SKU0416,2026-06-01,441.77,441.77,Correct
PR009917,S020,SKU0417,2026-06-01,336.68,336.68,Correct
PR009918,S020,SKU0418,2026-06-01,108.21,108.21,Correct
PR009919,S020,SKU0419,2026-06-01,235.1,235.1,Correct
PR009920,S020,SKU0420,2026-06-01,82.83,82.83,Correct
PR009921,S020,SKU0421,2026-06-01,30.88,30.88,Correct
PR009922,S020,SKU0422,2026-06-01,222.65,222.65,Correct
PR009923,S020,SKU0423,2026-06-01,369.12,369.12,Correct
PR009924,S020,SKU0424,2026-06-01,302.32,302.32,Correct
PR009925,S020,SKU0425,2026-06-01,334.89,334.89,Correct
PR009926,S020,SKU0426,2026-06-01,97.1,97.1,Correct
PR009927,S020,SKU0427,2026-06-01,464.09,464.09,Correct
PR009928,S020,SKU0428,2026-06-01,164.6,164.6,Correct
PR009929,S020,SKU0429,2026-06-01,495.57,495.57,Correct
PR009930,S020,SKU0430,2026-06-01,123.54,123.54,Correct
PR009931,S020,SKU0431,2026-06-01,317.25,317.25,Correct
PR009932,S020,SKU0432,2026-06-01,105.94,105.94,Correct
PR009933,S020,SKU0433,2026-06-01,210.98,210.98,Correct
PR009934,S020,SKU0434,2026-06-01,106.95,106.95,Correct
PR009935,S020,SKU0435,2026-06-01,382.31,382.31,Correct
PR009936,S020,SKU0436,2026-06-01,73.28,73.28,Correct
PR009937,S020,SKU0437,2026-06-01,272.8,272.8,Correct
PR009938,S020,SKU0438,2026-06-01,153.91,153.91,Correct
PR009939,S020,SKU0439,2026-06-01,170.35,170.35,Correct
PR009940,S020,SKU0440,2026-06-01,403.34,403.34,Correct
PR009941,S020,SKU0441,2026-06-01,123.23,124.23,Mismatch
PR009942,S020,SKU0442,2026-06-01,45.7,45.7,Correct
PR009943,S020,SKU0443,2026-06-01,458.53,458.53,Correct
PR009944,S020,SKU0444,2026-06-01,166.88,166.88,Correct
PR009945,S020,SKU0445,2026-06-01,141.41,141.41,Correct
PR009946,S020,SKU0446,2026-06-01,147.29,128.29,Mismatch
PR009947,S020,SKU0447,2026-06-01,280.73,261.73,Mismatch
PR009948,S020,SKU0448,2026-06-01,336.78,336.78,Correct
PR009949,S020,SKU0449,2026-06-01,170.34,170.34,Correct
PR009950,S020,SKU0450,2026-06-01,331.8,331.8,Correct
PR009951,S020,SKU0451,2026-06-01,241.94,241.94,Correct
PR009952,S020,SKU0452,2026-06-01,360.62,360.62,Correct
PR009953,S020,SKU0453,2026-06-01,467.35,467.35,Correct
PR009954,S020,SKU0454,2026-06-01,481.19,478.19,Mismatch
PR009955,S020,SKU0455,2026-06-01,387.96,387.96,Correct
PR009956,S020,SKU0456,2026-06-01,96.82,96.82,Correct
PR009957,S020,SKU0457,2026-06-01,335.31,328.31,Mismatch
PR009958,S020,SKU0458,2026-06-01,95.23,95.23,Correct
PR009959,S020,SKU0459,2026-06-01,451.84,451.84,Correct
PR009960,S020,SKU0460,2026-06-01,444.23,425.23,Mismatch
PR009961,S020,SKU0461,2026-06-01,214.41,214.41,Correct
PR009962,S020,SKU0462,2026-06-01,101.57,101.57,Correct
PR009963,S020,SKU0463,2026-06-01,386.14,386.14,Correct
PR009964,S020,SKU0464,2026-06-01,464.76,464.76,Correct
PR009965,S020,SKU0465,2026-06-01,355.61,355.61,Correct
PR009966,S020,SKU0466,2026-06-01,201.9,201.9,Correct
PR009967,S020,SKU0467,2026-06-01,29.71,29.71,Correct
PR009968,S020,SKU0468,2026-06-01,452.61,452.61,Correct
PR009969,S020,SKU0469,2026-06-01,378.48,378.48,Correct
PR009970,S020,SKU0470,2026-06-01,248.49,248.49,Correct
PR009971,S020,SKU0471,2026-06-01,497.09,497.09,Correct
PR009972,S020,SKU0472,2026-06-01,450.3,450.3,Correct
PR009973,S020,SKU0473,2026-06-01,297.47,297.47,Correct
PR009974,S020,SKU0474,2026-06-01,389.23,389.23,Correct
PR009975,S020,SKU0475,2026-06-01,110.34,110.34,Correct
PR009976,S020,SKU0476,2026-06-01,429.45,429.45,Correct
PR009977,S020,SKU0477,2026-06-01,363.98,363.98,Correct
PR009978,S020,SKU0478,2026-06-01,245.58,245.58,Correct
PR009979,S020,SKU0479,2026-06-01,463.12,463.12,Correct
PR009980,S020,SKU0480,2026-06-01,445.87,445.87,Correct
PR009981,S020,SKU0481,2026-06-01,100.61,100.61,Correct
PR009982,S020,SKU0482,2026-06-01,311.41,311.41,Correct
PR009983,S020,SKU0483,2026-06-01,53.88,53.88,Correct
PR009984,S020,SKU0484,2026-06-01,424.5,424.5,Correct
PR009985,S020,SKU0485,2026-06-01,134.05,134.05,Correct
PR009986,S020,SKU0486,2026-06-01,158.28,158.28,Correct
PR009987,S020,SKU0487,2026-06-01,50.58,50.58,Correct
PR009988,S020,SKU0488,2026-06-01,237.88,237.88,Correct
PR009989,S020,SKU0489,2026-06-01,204.72,204.72,Correct
PR009990,S020,SKU0490,2026-06-01,313.42,313.42,Correct
PR009991,S020,SKU0491,2026-06-01,64.53,64.53,Correct
PR009992,S020,SKU0492,2026-06-01,138.89,138.89,Correct
PR009993,S020,SKU0493,2026-06-01,367.23,367.23,Correct
PR009994,S020,SKU0494,2026-06-01,250.28,250.28,Correct
PR009995,S020,SKU0495,2026-06-01,95.79,95.79,Correct
PR009996,S020,SKU0496,2026-06-01,202.26,202.26,Correct
PR009997,S020,SKU0497,2026-06-01,486.7,486.7,Correct
PR009998,S020,SKU0498,2026-06-01,359.11,359.11,Correct
PR009999,S020,SKU0499,2026-06-01,482.0,482.0,Correct
PR010000,S020,SKU0500,2026-06-01,403.7,403.7,Correct
PR010001,S021,SKU0001,2026-06-01,29.47,31.47,Mismatch
PR010002,S021,SKU0002,2026-06-01,468.87,468.87,Correct
PR010003,S021,SKU0003,2026-06-01,46.66,46.66,Correct
PR010004,S021,SKU0004,2026-06-01,342.34,342.34,Correct
PR010005,S021,SKU0005,2026-06-01,167.01,169.01,Mismatch
PR010006,S021,SKU0006,2026-06-01,384.97,384.97,Correct
PR010007,S021,SKU0007,2026-06-01,307.81,307.81,Correct
PR010008,S021,SKU0008,2026-06-01,155.67,169.67,Mismatch
PR010009,S021,SKU0009,2026-06-01,219.03,219.03,Correct
PR010010,S021,SKU0010,2026-06-01,271.41,271.41,Correct
PR010011,S021,SKU0011,2026-06-01,349.71,349.71,Correct
PR010012,S021,SKU0012,2026-06-01,23.5,23.5,Correct
PR010013,S021,SKU0013,2026-06-01,286.45,286.45,Correct
PR010014,S021,SKU0014,2026-06-01,79.33,79.33,Correct
PR010015,S021,SKU0015,2026-06-01,421.1,421.1,Correct
PR010016,S021,SKU0016,2026-06-01,199.0,199.0,Correct
PR010017,S021,SKU0017,2026-06-01,296.0,296.0,Correct
PR010018,S021,SKU0018,2026-06-01,215.19,215.19,Correct
PR010019,S021,SKU0019,2026-06-01,311.11,311.11,Correct
PR010020,S021,SKU0020,2026-06-01,499.25,499.25,Correct
PR010021,S021,SKU0021,2026-06-01,271.89,288.89,Mismatch
PR010022,S021,SKU0022,2026-06-01,263.8,263.8,Correct
PR010023,S021,SKU0023,2026-06-01,93.28,93.28,Correct
PR010024,S021,SKU0024,2026-06-01,439.76,439.76,Correct
PR010025,S021,SKU0025,2026-06-01,355.44,355.44,Correct
PR010026,S021,SKU0026,2026-06-01,139.2,139.2,Correct
PR010027,S021,SKU0027,2026-06-01,65.88,65.88,Correct
PR010028,S021,SKU0028,2026-06-01,393.5,393.5,Correct
PR010029,S021,SKU0029,2026-06-01,385.3,385.3,Correct
PR010030,S021,SKU0030,2026-06-01,376.72,376.72,Correct
PR010031,S021,SKU0031,2026-06-01,67.83,67.83,Correct
PR010032,S021,SKU0032,2026-06-01,215.17,215.17,Correct
PR010033,S021,SKU0033,2026-06-01,212.35,212.35,Correct
PR010034,S021,SKU0034,2026-06-01,436.99,436.99,Correct
PR010035,S021,SKU0035,2026-06-01,349.55,349.55,Correct
PR010036,S021,SKU0036,2026-06-01,114.39,114.39,Correct
PR010037,S021,SKU0037,2026-06-01,226.19,226.19,Correct
PR010038,S021,SKU0038,2026-06-01,100.05,100.05,Correct
PR010039,S021,SKU0039,2026-06-01,290.65,290.65,Correct
PR010040,S021,SKU0040,2026-06-01,134.2,134.2,Correct
PR010041,S021,SKU0041,2026-06-01,290.75,290.75,Correct
PR010042,S021,SKU0042,2026-06-01,406.84,406.84,Correct
PR010043,S021,SKU0043,2026-06-01,424.2,424.2,Correct
PR010044,S021,SKU0044,2026-06-01,125.31,125.31,Correct
PR010045,S021,SKU0045,2026-06-01,23.78,23.78,Correct
PR010046,S021,SKU0046,2026-06-01,308.75,308.75,Correct
PR010047,S021,SKU0047,2026-06-01,112.89,112.89,Correct
PR010048,S021,SKU0048,2026-06-01,369.22,369.22,Correct
PR010049,S021,SKU0049,2026-06-01,443.58,443.58,Correct
PR010050,S021,SKU0050,2026-06-01,107.87,107.87,Correct
PR010051,S021,SKU0051,2026-06-01,352.15,352.15,Correct
PR010052,S021,SKU0052,2026-06-01,118.05,118.05,Correct
PR010053,S021,SKU0053,2026-06-01,115.14,115.14,Correct
PR010054,S021,SKU0054,2026-06-01,31.64,31.64,Correct
PR010055,S021,SKU0055,2026-06-01,124.61,124.61,Correct
PR010056,S021,SKU0056,2026-06-01,127.24,127.24,Correct
PR010057,S021,SKU0057,2026-06-01,187.2,187.2,Correct
PR010058,S021,SKU0058,2026-06-01,191.71,191.71,Correct
PR010059,S021,SKU0059,2026-06-01,137.47,137.47,Correct
PR010060,S021,SKU0060,2026-06-01,106.11,106.11,Correct
PR010061,S021,SKU0061,2026-06-01,420.6,420.6,Correct
PR010062,S021,SKU0062,2026-06-01,182.64,182.64,Correct
PR010063,S021,SKU0063,2026-06-01,392.63,396.63,Mismatch
PR010064,S021,SKU0064,2026-06-01,204.84,204.84,Correct
PR010065,S021,SKU0065,2026-06-01,51.1,51.1,Correct
PR010066,S021,SKU0066,2026-06-01,172.96,172.96,Correct
PR010067,S021,SKU0067,2026-06-01,333.87,333.87,Correct
PR010068,S021,SKU0068,2026-06-01,55.67,55.67,Correct
PR010069,S021,SKU0069,2026-06-01,447.48,447.48,Correct
PR010070,S021,SKU0070,2026-06-01,128.95,128.95,Correct
PR010071,S021,SKU0071,2026-06-01,446.6,446.6,Correct
PR010072,S021,SKU0072,2026-06-01,457.11,457.11,Correct
PR010073,S021,SKU0073,2026-06-01,267.5,267.5,Correct
PR010074,S021,SKU0074,2026-06-01,200.81,200.81,Correct
PR010075,S021,SKU0075,2026-06-01,368.55,368.55,Mismatch
PR010076,S021,SKU0076,2026-06-01,42.39,42.39,Correct
PR010077,S021,SKU0077,2026-06-01,465.43,458.43,Mismatch
PR010078,S021,SKU0078,2026-06-01,20.45,20.45,Correct
PR010079,S021,SKU0079,2026-06-01,38.58,38.58,Correct
PR010080,S021,SKU0080,2026-06-01,216.53,216.53,Correct
PR010081,S021,SKU0081,2026-06-01,398.31,398.31,Correct
PR010082,S021,SKU0082,2026-06-01,220.04,220.04,Correct
PR010083,S021,SKU0083,2026-06-01,43.66,43.66,Correct
PR010084,S021,SKU0084,2026-06-01,99.27,111.27,Mismatch
PR010085,S021,SKU0085,2026-06-01,491.61,491.61,Correct
PR010086,S021,SKU0086,2026-06-01,182.83,182.83,Correct
PR010087,S021,SKU0087,2026-06-01,233.28,233.28,Correct
PR010088,S021,SKU0088,2026-06-01,398.88,398.88,Correct
PR010089,S021,SKU0089,2026-06-01,215.66,215.66,Correct
PR010090,S021,SKU0090,2026-06-01,400.3,400.3,Correct
PR010091,S021,SKU0091,2026-06-01,361.05,361.05,Correct
PR010092,S021,SKU0092,2026-06-01,178.69,178.69,Correct
PR010093,S021,SKU0093,2026-06-01,305.59,305.59,Correct
PR010094,S021,SKU0094,2026-06-01,230.85,230.85,Correct
PR010095,S021,SKU0095,2026-06-01,294.22,294.22,Correct
PR010096,S021,SKU0096,2026-06-01,60.11,60.11,Correct
PR010097,S021,SKU0097,2026-06-01,160.18,160.18,Correct
PR010098,S021,SKU0098,2026-06-01,365.98,365.98,Correct
PR010099,S021,SKU0099,2026-06-01,349.52,349.52,Correct
PR010100,S021,SKU0100,2026-06-01,408.19,408.19,Correct
PR010101,S021,SKU0101,2026-06-01,260.56,260.56,Correct
PR010102,S021,SKU0102,2026-06-01,467.6,467.6,Correct
PR010103,S021,SKU0103,2026-06-01,395.0,395.0,Correct
PR010104,S021,SKU0104,2026-06-01,94.78,94.78,Correct
PR010105,S021,SKU0105,2026-06-01,53.4,53.4,Correct
PR010106,S021,SKU0106,2026-06-01,167.24,167.24,Correct
PR010107,S021,SKU0107,2026-06-01,233.57,233.57,Correct
PR010108,S021,SKU0108,2026-06-01,408.86,408.86,Correct
PR010109,S021,SKU0109,2026-06-01,152.81,152.81,Correct
PR010110,S021,SKU0110,2026-06-01,428.28,428.28,Correct
PR010111,S021,SKU0111,2026-06-01,206.37,206.37,Correct
PR010112,S021,SKU0112,2026-06-01,253.6,253.6,Correct
PR010113,S021,SKU0113,2026-06-01,460.76,460.76,Correct
PR010114,S021,SKU0114,2026-06-01,486.98,503.98,Mismatch
